date,he,nevp,pace,pacw,pge,sce,sdge,vea,iso,npsolar,spsolar,zpsolar,solar,npwind,spwind,wind
2018-01-13,9,3530,5156,2669,10034,9618,1990,79,21721,273,3171,517,3961,108,254,362
2018-01-13,10,3556,5166,2701,9973,9691,1969,73,21706,449,4506,856,5811,102,294,396
2018-01-13,11,3534,5136,2667,9777,9804,1951,66,21598,494,4813,994,6301,91,334,425
2018-01-13,12,3488,5080,2581,9566,9794,1937,60,21357,507,4779,1064,6350,79,349,428
2018-01-13,13,3445,5021,2477,9364,9773,1969,57,21163,521,4688,1074,6283,70,350,420
2018-01-13,14,3421,4993,2387,9281,9798,2017,55,21151,520,4505,1034,6059,65,326,391
2018-01-13,15,3425,5003,2320,9359,9849,2104,54,21366,458,3841,873,5172,67,297,364
2018-01-13,16,3471,5113,2304,9614,9958,2227,54,21853,288,2169,536,2993,72,263,335
2018-01-13,17,3650,5406,2409,10177,10414,2377,58,23026,50,375,111,536,60,228,288
2018-01-13,18,3969,5544,2577,11319,11445,2673,66,25503,1,0,0,1,55,206,261
2018-01-13,19,4007,5496,2586,11704,11610,2692,66,26072,0,0,0,0,50,188,238
2018-01-13,20,3954,5421,2541,11536,11374,2612,65,25587,0,0,0,0,50,178,228
2018-01-13,21,3883,5292,2475,11299,11037,2504,67,24907,0,0,0,0,46,181,227
2018-01-13,22,3780,5096,2374,10951,10613,2370,65,23999,0,0,0,0,43,178,221
2018-01-13,23,3659,4868,2245,10371,10086,2179,64,22700,0,0,0,0,38,163,201
2018-01-13,24,3519,4699,2124,9738,9515,2007,62,21322,0,0,0,0,34,154,188
2018-01-14,1,3366,4509,2005,9091,9042,1819,62,20014,0,0,0,0,39,153,192
2018-01-14,2,3286,4463,1960,8730,8675,1743,63,19211,0,0,0,0,40,154,194
2018-01-14,3,3251,4450,1946,8526,8442,1698,65,18731,0,0,0,0,43,145,188
2018-01-14,4,3241,4479,1962,8444,8326,1669,68,18507,0,0,0,0,41,129,170
2018-01-14,5,3275,4547,2016,8478,8299,1674,72,18523,0,0,0,0,38,128,166
2018-01-14,6,3341,4658,2114,8678,8460,1710,77,18925,0,0,0,0,36,124,160
2018-01-14,7,3411,4833,2264,9047,8738,1793,84,19662,0,34,0,34,34,122,156
2018-01-14,8,3379,4938,2446,9283,8690,1811,87,19871,39,842,80,961,37,112,149
2018-01-14,9,3409,4939,2564,9395,8812,1832,81,20120,240,2711,444,3395,45,107,152
2018-01-14,10,3433,4916,2611,9364,8859,1837,74,20134,402,3891,774,5067,49,114,163
2018-01-14,11,3421,4853,2577,9239,8918,1832,67,20056,469,4269,951,5689,49,115,164
2018-01-14,12,3396,4844,2502,9039,8968,1825,63,19895,500,4353,1054,5907,46,104,150
2018-01-14,13,3374,4784,2428,8945,9096,1825,59,19925,573,4297,1099,5969,46,88,134
2018-01-14,14,3361,4790,2353,8981,9178,1884,57,20100,594,4190,1079,5863,43,76,119
2018-01-14,15,3377,4818,2284,9124,9312,1963,55,20454,563,3628,964,5155,41,68,109
2018-01-14,16,3421,4967,2298,9545,9583,2047,55,21230,363,2125,614,3102,39,67,106
2018-01-14,17,3603,5274,2405,10061,10030,2219,59,22369,55,373,118,546,36,60,96
2018-01-14,18,3920,5420,2604,11253,11185,2541,67,25046,0,0,0,0,34,55,89
2018-01-14,19,3964,5394,2611,11660,11389,2578,67,25694,0,0,0,0,37,58,95
2018-01-14,20,3920,5334,2581,11523,11208,2506,65,25302,0,0,0,0,40,51,91
2018-01-14,21,3850,5186,2508,11211,10908,2398,67,24584,0,0,0,0,44,43,87
2018-01-14,22,3716,4952,2371,10701,10437,2242,65,23445,0,0,0,0,52,45,97
2018-01-14,23,3578,4714,2198,10031,9882,2050,63,22026,0,0,0,0,60,58,118
2018-01-14,24,3412,4588,2056,9342,9315,1882,61,20600,0,0,0,0,71,92,163
2018-01-15,1,3307,4562,1979,8961,9070,1773,60,19863,0,0,0,0,54,61,115
2018-01-15,2,3233,4548,1952,8632,8791,1714,61,19198,0,0,0,0,72,73,145
2018-01-15,3,3206,4574,1946,8478,8632,1661,63,18833,0,0,0,0,84,94,178
2018-01-15,4,3217,4662,1972,8477,8607,1652,65,18801,0,0,0,0,67,132,199
2018-01-15,5,3285,4851,2076,8665,8892,1710,69,19336,0,0,0,0,61,148,209
2018-01-15,6,3419,5151,2314,9234,9522,1844,76,20677,0,0,0,0,53,148,201
2018-01-15,7,3588,5431,2592,10188,10352,2044,83,22667,0,32,0,32,57,156,213
2018-01-15,8,3618,5527,2785,10829,10630,2094,86,23639,52,861,113,1026,56,138,194
2018-01-15,9,3643,5541,2836,11152,10903,2109,80,24244,279,2871,510,3660,55,125,180
2018-01-15,10,3641,5536,2860,11203,10909,2074,74,24261,440,4095,781,5316,53,105,158
2018-01-15,11,3606,5470,2837,11119,10977,2006,68,24170,453,4429,936,5818,51,100,151
2018-01-15,12,3536,5376,2740,10928,10996,1936,63,23924,423,4518,974,5915,51,114,165
2018-01-15,13,3501,5337,2653,10758,11073,1926,59,23816,410,4304,981,5695,58,148,206
2018-01-15,14,3483,5276,2571,10682,11120,1948,56,23805,411,4187,938,5536,60,190,250
2018-01-15,15,3485,5290,2511,10656,11172,1996,54,23877,364,3655,815,4834,71,268,339
2018-01-15,16,3528,5351,2536,10686,11159,2093,54,23992,238,2237,519,2994,92,376,468
2018-01-15,17,3683,5617,2612,11028,11437,2234,57,24757,38,396,99,533,89,362,451
2018-01-15,18,4016,5792,2789,12159,12532,2538,66,27295,0,0,0,0,97,360,457
2018-01-15,19,4095,5731,2814,12647,12852,2654,67,28220,0,0,0,0,105,439,544
2018-01-15,20,4048,5641,2758,12418,12591,2582,66,27657,0,0,0,0,104,438,542
2018-01-15,21,3958,5442,2686,11939,12190,2464,66,26659,0,0,0,0,105,436,541
2018-01-15,22,3800,5147,2508,11219,11610,2282,64,25175,0,0,0,0,96,438,534
2018-01-15,23,3618,4869,2314,10353,10740,2063,63,23219,0,0,0,0,128,424,552
2018-01-15,24,3440,4721,2161,9556,9929,1890,61,21436,0,0,0,0,179,433,612
2018-01-16,1,3326,4632,2024,9382,9506,1867,56,20811,0,0,0,0,151,409,560
2018-01-16,2,3253,4605,1971,9046,9163,1797,57,20062,0,0,0,0,146,469,615
2018-01-16,3,3222,4619,1957,8871,9009,1754,58,19692,0,0,0,0,140,596,736
2018-01-16,4,3232,4707,1976,8822,8970,1745,60,19597,0,0,0,0,132,725,857
2018-01-16,5,3305,4939,2077,9075,9239,1797,64,20175,0,0,0,0,104,820,924
2018-01-16,6,3473,5337,2330,9735,9952,1953,72,21712,0,0,0,0,88,934,1022
2018-01-16,7,3709,5682,2696,10958,10995,2216,80,24249,0,26,0,26,80,986,1066
2018-01-16,8,3728,5691,2905,11959,11418,2315,83,25775,33,613,73,719,62,895,957
2018-01-16,9,3692,5607,2867,11916,11327,2288,76,25607,199,1987,406,2592,63,918,981
2018-01-16,10,3656,5536,2821,11793,11257,2228,70,25348,361,2968,718,4047,65,916,981
2018-01-16,11,3622,5454,2758,11614,11195,2181,65,25055,395,3579,898,4872,58,960,1018
2018-01-16,12,3585,5369,2687,11362,11155,2148,62,24727,419,3837,960,5216,43,1012,1055
2018-01-16,13,3556,5329,2635,11274,11225,2151,59,24709,421,3929,964,5314,31,1102,1133
2018-01-16,14,3545,5292,2581,11355,11350,2183,57,24945,427,3822,913,5162,24,1135,1159
2018-01-16,15,3562,5278,2525,11255,11481,2236,56,25028,370,3439,779,4588,22,1160,1182
2018-01-16,16,3611,5378,2517,11318,11590,2306,56,25270,225,1960,450,2635,29,1161,1190
2018-01-16,17,3782,5642,2611,11590,11856,2437,59,25941,42,368,95,505,28,1195,1223
2018-01-16,18,4073,5787,2779,12512,12811,2716,66,28106,0,0,0,0,37,1170,1207
2018-01-16,19,4123,5735,2801,12904,13050,2769,66,28790,0,0,0,0,37,1144,1181
2018-01-16,20,4075,5653,2758,12676,12841,2704,65,28286,0,0,0,0,36,1026,1062
2018-01-16,21,3987,5445,2666,12223,12384,2586,63,27257,0,0,0,0,33,885,918
2018-01-16,22,3827,5144,2509,11530,11709,2405,61,25705,0,0,0,0,34,711,745
2018-01-16,23,3644,4862,2316,10632,10847,2172,58,23710,0,0,0,0,36,548,584
2018-01-16,24,3459,4701,2150,9834,10067,1978,56,21935,0,0,0,0,45,442,487
2018-01-17,1,3307,4602,2054,9518,9590,1832,57,20997,0,0,0,0,46,248,294
2018-01-17,2,3240,4570,2002,9172,9231,1767,58,20228,0,0,0,0,51,213,264
2018-01-17,3,3213,4583,1987,9027,9059,1730,60,19876,0,0,0,0,60,161,221
2018-01-17,4,3223,4668,2009,9024,8964,1722,63,19773,0,0,0,0,67,133,200
2018-01-17,5,3303,4895,2107,9232,9257,1781,68,20338,0,0,0,0,64,105,169
2018-01-17,6,3474,5279,2356,9843,9927,1949,76,21795,0,0,0,0,62,91,153
2018-01-17,7,3715,5634,2716,10963,11099,2235,84,24381,0,38,0,38,72,94,166
2018-01-17,8,3717,5627,2923,11716,11605,2325,87,25733,38,956,89,1083,70,98,168
2018-01-17,9,3662,5548,2880,11664,11594,2254,79,25591,174,3118,435,3727,70,99,169
2018-01-17,10,3610,5473,2831,11612,11509,2168,72,25361,295,4410,733,5438,69,112,181
2018-01-17,11,3564,5385,2773,11484,11511,2117,67,25179,371,4779,912,6062,67,112,179
2018-01-17,12,3513,5297,2696,11278,11560,2112,63,25013,414,4797,967,6178,67,105,172
2018-01-17,13,3480,5254,2638,11171,11624,2135,60,24990,459,4707,1001,6167,70,97,167
2018-01-17,14,3467,5218,2583,11207,11813,2169,58,25247,484,4621,988,6093,74,85,159
2018-01-17,15,3478,5205,2532,11232,11917,2220,57,25426,443,4183,889,5515,78,78,156
2018-01-17,16,3529,5302,2524,11311,12008,2346,57,25722,287,2482,571,3340,82,72,154
2018-01-17,17,3693,5558,2612,11753,12367,2489,60,26669,50,489,123,662,84,64,148
2018-01-17,18,3992,5703,2780,12769,13042,2779,67,28657,0,4,1,5,88,65,153
2018-01-17,19,4051,5648,2782,13070,13185,2808,68,29131,0,0,0,0,97,69,166
2018-01-17,20,4011,5573,2717,12859,12871,2726,66,28522,0,0,0,0,107,74,181
2018-01-17,21,3929,5389,2628,12475,12355,2602,66,27498,0,0,0,0,123,66,189
2018-01-17,22,3773,5094,2481,11779,11763,2424,64,26030,0,0,0,0,137,70,207
2018-01-17,23,3594,4813,2293,10938,10977,2199,61,24175,0,0,0,0,150,67,217
2018-01-17,24,3415,4642,2131,10165,10177,1990,59,22391,0,0,0,0,170,63,233
2018-01-18,1,3289,4539,2000,9387,9609,1855,56,20907,0,0,0,0,168,57,225
2018-01-18,2,3218,4510,1941,9028,9258,1787,57,20131,0,0,0,0,159,51,210
2018-01-18,3,3185,4527,1916,8848,9054,1744,59,19705,0,0,0,0,152,46,198
2018-01-18,4,3197,4614,1926,8832,9014,1733,62,19640,0,0,0,0,150,48,198
2018-01-18,5,3271,4828,2013,9073,9203,1783,67,20126,0,0,0,0,151,45,196
2018-01-18,6,3435,5229,2246,9734,9842,1945,74,21596,0,0,0,0,155,43,198
2018-01-18,7,3671,5547,2596,10941,10888,2233,82,24144,0,43,0,43,162,48,210
2018-01-18,8,3684,5555,2801,11800,11245,2309,85,25439,38,945,106,1089,158,47,205
2018-01-18,9,3653,5481,2782,11797,11207,2251,77,25331,189,2989,471,3649,162,48,210
2018-01-18,10,3616,5414,2769,11769,11151,2169,70,25158,333,4210,799,5342,176,56,232
2018-01-18,11,3583,5326,2738,11608,11151,2119,64,24943,394,4614,967,5975,212,67,279
2018-01-18,12,3547,5236,2689,11357,11168,2096,61,24681,396,4656,998,6050,300,108,408
2018-01-18,13,3530,5194,2657,11258,11262,2098,58,24676,396,4635,1015,6046,329,203,532
2018-01-18,14,3533,5165,2620,11221,11415,2126,56,24817,403,4516,962,5881,330,297,627
2018-01-18,15,3557,5147,2580,11230,11567,2172,54,25024,329,3953,793,5075,430,394,824
2018-01-18,16,3605,5233,2578,11274,11569,2249,54,25146,214,2361,487,3062,577,483,1060
2018-01-18,17,3762,5471,2657,11593,11833,2382,57,25866,39,433,102,574,592,508,1100
2018-01-18,18,4041,5607,2814,12466,12724,2654,64,27908,0,1,1,2,613,567,1180
2018-01-18,19,4080,5526,2827,12921,12882,2732,64,28599,0,0,0,0,604,659,1263
2018-01-18,20,4028,5460,2766,12682,12619,2670,63,28035,0,0,0,0,595,708,1303
2018-01-18,21,3939,5280,2672,12213,12185,2546,61,27005,0,0,0,0,602,766,1368
2018-01-18,22,3785,4996,2519,11556,11605,2366,59,25586,0,0,0,0,599,812,1411
2018-01-18,23,3617,4713,2334,10671,10782,2138,55,23646,0,0,0,0,546,829,1375
2018-01-18,24,3437,4533,2178,9945,10114,1951,53,22063,0,0,0,0,513,860,1373
2018-01-19,1,3339,4443,2103,9663,9806,1880,55,21404,0,0,0,0,437,909,1346
2018-01-19,2,3261,4396,2060,9316,9439,1807,56,20618,0,0,0,0,389,969,1358
2018-01-19,3,3226,4393,2042,9123,9263,1765,57,20208,0,0,0,0,360,1016,1376
2018-01-19,4,3224,4457,2067,9071,9191,1753,60,20075,0,0,0,0,323,1043,1366
2018-01-19,5,3298,4648,2169,9308,9436,1798,64,20606,0,0,0,0,277,1085,1362
2018-01-19,6,3457,4985,2410,9970,10046,1941,72,22029,0,0,0,0,240,1105,1345
2018-01-19,7,3676,5312,2769,11154,10975,2220,79,24428,0,39,0,39,216,1157,1373
2018-01-19,8,3695,5371,2988,12109,11440,2347,83,25979,27,785,32,844,202,1181,1383
2018-01-19,9,3680,5363,2966,12182,11593,2369,76,26220,162,2468,208,2838,191,1242,1433
2018-01-19,10,3662,5344,2919,12025,11678,2350,70,26123,302,3645,423,4370,163,1321,1484
2018-01-19,11,3647,5301,2861,11796,11636,2298,64,25794,355,4030,583,4968,143,1501,1644
2018-01-19,12,3634,5253,2768,11613,11515,2253,60,25441,392,3918,682,4992,130,1696,1826
2018-01-19,13,3614,5242,2695,11520,11421,2233,56,25230,409,3758,713,4880,125,1926,2051
2018-01-19,14,3604,5225,2626,11469,11437,2247,54,25207,418,3568,679,4665,134,2064,2198
2018-01-19,15,3609,5230,2574,11555,11425,2253,52,25285,392,3029,606,4027,146,2235,2381
2018-01-19,16,3652,5301,2561,11615,11422,2283,52,25372,262,1757,379,2398,165,2359,2524
2018-01-19,17,3802,5497,2650,11989,11746,2410,55,26200,51,367,98,516,169,2435,2604
2018-01-19,18,4093,5582,2805,12674,12652,2679,62,28067,0,1,0,1,187,2447,2634
2018-01-19,19,4128,5517,2802,12961,12909,2734,63,28667,0,0,0,0,201,2468,2669
2018-01-19,20,4076,5394,2739,12779,12662,2653,63,28157,0,0,0,0,186,2531,2717
2018-01-19,21,3986,5216,2648,12392,12333,2531,62,27318,0,0,0,0,181,2606,2787
2018-01-19,22,3863,5006,2517,11833,11819,2386,61,26099,0,0,0,0,186,2644,2830
2018-01-19,23,3728,4770,2364,11113,11160,2199,58,24530,0,0,0,0,177,2674,2851
2018-01-19,24,3568,4596,2221,10363,10406,2019,58,22846,0,0,0,0,188,2691,2879
2018-01-20,1,3449,4511,2172,9791,10106,1937,64,21897,0,0,0,0,204,2733,2937
2018-01-20,2,3363,4458,2126,9428,9705,1844,67,21044,0,0,0,0,210,2749,2959
2018-01-20,3,3319,4453,2109,9184,9431,1791,68,20474,0,0,0,0,218,2752,2970
2018-01-20,4,3302,4483,2123,9116,9305,1772,70,20262,0,0,0,0,227,2747,2974
2018-01-20,5,3329,4579,2186,9220,9337,1782,72,20411,0,0,0,0,226,2746,2972
2018-01-20,6,3403,4737,2302,9544,9623,1830,77,21074,0,0,0,0,218,2764,2982
2018-01-20,7,3507,4940,2477,9970,10035,1949,83,22037,0,31,0,31,223,2731,2954
2018-01-20,8,3527,5057,2655,10384,10195,2007,87,22673,44,866,85,995,182,2791,2973
2018-01-20,9,3576,5108,2785,10677,10418,2011,82,23188,260,2956,436,3652,151,2877,3028
2018-01-20,10,3628,5126,2807,10794,10583,2006,78,23461,452,4209,765,5426,126,2949,3075
2018-01-20,11,3634,5125,2762,10637,10648,1973,75,23334,499,4627,940,6066,118,2964,3082
2018-01-20,12,3619,5115,2660,10414,10490,1913,71,22887,506,4683,984,6173,123,2979,3102
2018-01-20,13,3606,5091,2559,10237,10243,1880,65,22425,511,4679,1015,6205,123,2968,3091
2018-01-20,14,3588,5073,2469,10084,10109,1868,61,22122,528,4545,991,6064,114,2958,3072
2018-01-20,15,3591,5094,2396,10027,10074,1896,59,22056,493,4102,855,5450,118,2923,3041
2018-01-20,16,3647,5192,2404,10254,10201,1985,59,22499,342,2599,546,3487,118,2867,2985
2018-01-20,17,3833,5456,2510,10811,10693,2187,67,23758,70,592,146,808,140,2773,2913
2018-01-20,18,4147,5584,2674,11859,11849,2536,79,26323,1,12,3,16,188,2651,2839
2018-01-20,19,4173,5514,2680,12178,12058,2637,81,26954,0,0,0,0,266,2480,2746
2018-01-20,20,4116,5428,2628,12066,11938,2576,80,26661,0,0,0,0,255,2220,2475
2018-01-20,21,4040,5298,2563,11800,11688,2465,79,26032,0,0,0,0,242,1973,2215
2018-01-20,22,3927,5098,2453,11384,11250,2345,78,25057,0,0,0,0,244,1709,1953
2018-01-20,23,3781,4867,2316,10792,10634,2182,75,23683,0,0,0,0,249,1497,1746
2018-01-20,24,3641,4703,2196,10147,10039,2019,74,22279,0,0,0,0,284,1277,1561
2018-01-21,1,3560,4649,2145,9694,9924,1952,75,21645,0,0,0,0,224,1150,1374
2018-01-21,2,3489,4593,2100,9356,9557,1859,77,20849,0,0,0,0,223,913,1136
2018-01-21,3,3462,4589,2092,9154,9292,1806,79,20331,0,0,0,0,246,721,967
2018-01-21,4,3456,4604,2099,9084,9188,1789,84,20145,0,0,0,0,279,577,856
2018-01-21,5,3501,4679,2151,9168,9234,1807,88,20297,0,0,0,0,249,475,724
2018-01-21,6,3560,4791,2251,9396,9456,1871,94,20817,0,0,0,0,223,388,611
2018-01-21,7,3646,4971,2396,9790,9787,1974,102,21653,0,40,0,40,198,311,509
2018-01-21,8,3624,5081,2565,10145,9800,2018,105,22068,25,1019,88,1132,180,253,433
2018-01-21,9,3620,5082,2697,10561,9706,2011,97,22375,147,3337,418,3902,164,203,367
2018-01-21,10,3609,5068,2745,10808,9644,1954,87,22493,261,4693,674,5628,150,172,322
2018-01-21,11,3580,5019,2712,10735,9445,1894,79,22153,320,5020,794,6134,156,167,323
2018-01-21,12,3541,5028,2648,10648,9203,1835,72,21758,351,4970,825,6146,147,189,336
2018-01-21,13,3500,4977,2588,10472,8996,1815,66,21349,358,4878,803,6039,144,219,363
2018-01-21,14,3478,4996,2523,10353,8983,1834,62,21232,354,4613,788,5755,145,317,462
2018-01-21,15,3492,5040,2462,10351,9156,1887,58,21452,304,3978,696,4978,150,467,617
2018-01-21,16,3546,5188,2483,10439,9459,2007,58,21963,226,2404,462,3092,169,645,814
2018-01-21,17,3763,5483,2586,10678,10333,2221,63,23295,61,540,124,725,153,768,921
2018-01-21,18,4109,5637,2782,11736,11891,2587,77,26291,0,6,1,7,171,870,1041
2018-01-21,19,4165,5601,2779,12418,12205,2668,81,27372,0,0,0,0,195,950,1145
2018-01-21,20,4135,5517,2738,12367,12280,2645,82,27374,0,0,0,0,211,924,1135
2018-01-21,21,4065,5366,2658,12016,12081,2578,81,26756,0,0,0,0,221,930,1151
2018-01-21,22,3933,5138,2515,11416,11673,2437,79,25605,0,0,0,0,240,890,1130
2018-01-21,23,3747,4888,2347,10679,10920,2223,75,23897,0,0,0,0,247,817,1064
2018-01-21,24,3585,4748,2206,9939,10178,2023,75,22215,0,0,0,0,268,727,995
2018-01-22,1,3461,4661,2071,9344,9923,1877,76,21221,0,0,0,0,210,640,850
2018-01-22,2,3406,4644,2039,9038,9660,1840,78,20616,0,0,0,0,212,625,837
2018-01-22,3,3394,4670,2042,8909,9544,1815,81,20349,0,0,0,0,212,617,829
2018-01-22,4,3406,4768,2085,8940,9555,1816,84,20395,0,0,0,0,213,611,824
2018-01-22,5,3496,5007,2211,9256,9884,1878,90,21108,0,0,0,0,195,574,769
2018-01-22,6,3683,5399,2480,10013,10706,2079,99,22897,0,0,0,0,170,539,709
2018-01-22,7,3906,5777,2862,11336,11818,2376,108,25638,0,22,0,22,153,497,650
2018-01-22,8,3935,5814,3085,12265,12114,2450,110,26939,33,785,100,918,131,387,518
2018-01-22,9,3884,5770,3063,12201,12010,2356,100,26667,244,2778,501,3523,105,272,377
2018-01-22,10,3827,5720,3005,12072,11765,2212,91,26140,378,4196,772,5346,83,206,289
2018-01-22,11,3763,5651,2945,11860,11532,2146,83,25622,410,4750,921,6081,54,176,230
2018-01-22,12,3697,5584,2850,11582,11307,2107,77,25073,450,4959,974,6383,47,152,199
2018-01-22,13,3661,5551,2787,11467,11194,2122,72,24855,441,5048,996,6485,37,137,174
2018-01-22,14,3633,5524,2727,11438,11145,2166,67,24815,433,4986,981,6400,29,151,180
2018-01-22,15,3635,5519,2664,11314,11250,2239,65,24868,459,4523,898,5880,24,172,196
2018-01-22,16,3685,5610,2661,11370,11433,2294,65,25162,375,2937,626,3938,23,224,247
2018-01-22,17,3899,5861,2758,11870,11863,2408,70,26211,97,701,186,984,22,297,319
2018-01-22,18,4237,6009,2944,12826,12944,2683,79,28532,1,11,3,15,26,384,410
2018-01-22,19,4291,5934,2974,13282,13508,2833,85,29708,0,0,0,0,46,468,514
2018-01-22,20,4252,5831,2927,13101,13321,2785,85,29292,0,0,0,0,43,480,523
2018-01-22,21,4167,5628,2830,12668,13024,2671,84,28448,0,0,0,0,48,473,521
2018-01-22,22,4008,5314,2661,11957,12526,2494,81,27058,0,0,0,0,60,472,532
2018-01-22,23,3803,5021,2458,10981,11697,2264,77,25019,0,0,0,0,58,409,467
2018-01-22,24,3621,4850,2290,10139,10854,2057,75,23125,0,0,0,0,61,352,413
2018-01-23,1,3535,4789,2207,9820,9984,1912,74,21791,0,0,0,0,61,307,368
2018-01-23,2,3473,4752,2170,9460,9656,1853,76,21045,0,0,0,0,58,221,279
2018-01-23,3,3453,4761,2162,9271,9489,1823,79,20661,0,0,0,0,54,176,230
2018-01-23,4,3465,4843,2190,9258,9479,1821,82,20640,0,0,0,0,53,156,209
2018-01-23,5,3551,5070,2304,9558,9736,1892,89,21274,0,0,0,0,46,144,190
2018-01-23,6,3734,5468,2563,10286,10513,2091,97,22988,0,0,0,0,38,152,190
2018-01-23,7,3951,5822,2945,11629,11541,2396,106,25673,0,25,0,25,36,158,194
2018-01-23,8,3944,5834,3133,12350,11916,2446,108,26820,54,1088,122,1264,37,165,202
2018-01-23,9,3867,5767,3087,12130,11722,2326,97,26274,349,3726,635,4710,42,171,213
2018-01-23,10,3791,5701,3023,11757,11545,2180,86,25569,519,5185,983,6687,47,201,248
2018-01-23,11,3728,5628,2944,11417,11371,2077,77,24942,559,5538,1122,7219,49,225,274
2018-01-23,12,3672,5559,2863,11142,11231,2018,70,24461,567,5618,1156,7341,53,231,284
2018-01-23,13,3626,5535,2803,10981,11270,2002,65,24317,557,5612,1167,7336,56,232,288
2018-01-23,14,3603,5508,2745,10994,11444,2039,62,24539,572,5551,1144,7267,57,199,256
2018-01-23,15,3605,5509,2682,11071,11658,2102,59,24891,544,5073,1023,6640,60,175,235
2018-01-23,16,3655,5617,2674,11307,11847,2194,60,25408,415,3421,717,4553,65,156,221
2018-01-23,17,3846,5868,2763,11917,12264,2350,64,26595,109,887,211,1207,63,135,198
2018-01-23,18,4188,6013,2942,13012,13242,2671,72,28997,1,16,3,20,62,128,190
2018-01-23,19,4255,5945,2961,13387,13529,2799,77,29793,0,0,0,0,61,117,178
2018-01-23,20,4218,5851,2899,13257,13325,2744,80,29405,0,0,0,0,66,116,182
2018-01-23,21,4136,5642,2801,12887,12872,2613,79,28451,0,0,0,0,76,108,184
2018-01-23,22,3974,5331,2633,12244,12166,2422,77,26908,0,0,0,0,79,105,184
2018-01-23,23,3770,5037,2438,11284,11292,2181,74,24831,0,0,0,0,85,102,187
2018-01-23,24,3590,4860,2265,10440,10513,1986,73,23012,0,0,0,0,90,108,198
2018-01-24,1,3472,4788,2145,9629,9628,1892,71,21220,0,0,0,0,111,125,236
2018-01-24,2,3408,4747,2093,9292,9347,1829,73,20541,0,0,0,0,116,122,238
2018-01-24,3,3384,4757,2077,9133,9186,1795,76,20189,0,0,0,0,111,119,230
2018-01-24,4,3397,4836,2097,9141,9190,1795,79,20204,0,0,0,0,108,106,214
2018-01-24,5,3483,5061,2192,9439,9485,1859,86,20869,0,0,0,0,118,104,222
2018-01-24,6,3654,5445,2436,10186,10315,2041,95,22637,0,0,0,0,131,107,238
2018-01-24,7,3884,5792,2788,11415,11501,2342,103,25361,0,27,0,27,144,103,247
2018-01-24,8,3875,5814,2978,12067,11755,2401,105,26328,67,1188,146,1401,150,87,237
2018-01-24,9,3806,5754,2952,12020,11691,2298,93,26102,424,4103,766,5293,153,84,237
2018-01-24,10,3732,5693,2907,11905,11415,2176,82,25577,626,5604,1177,7407,163,87,250
2018-01-24,11,3670,5624,2854,11634,11144,2097,73,24948,625,5918,1269,7812,184,79,263
2018-01-24,12,3615,5554,2794,11322,10977,2056,66,24422,530,5959,1227,7716,218,75,293
2018-01-24,13,3590,5527,2755,11179,10932,2056,62,24228,500,5943,1217,7660,293,72,365
2018-01-24,14,3584,5511,2716,11111,11001,2094,59,24265,457,5897,1178,7532,306,75,381
2018-01-24,15,3606,5513,2683,11133,11158,2156,57,24505,369,5444,961,6774,351,89,440
2018-01-24,16,3665,5611,2694,11314,11284,2244,58,24899,245,3758,649,4652,379,107,486
2018-01-24,17,3854,5858,2781,11683,11666,2390,62,25801,68,1011,192,1271,362,107,469
2018-01-24,18,4184,6001,2944,12639,12663,2674,69,28045,1,33,3,37,344,126,470
2018-01-24,19,4239,5908,2970,13249,12992,2794,70,29105,0,0,0,0,334,166,500
2018-01-24,20,4199,5803,2913,13081,12858,2741,73,28753,0,0,0,0,295,212,507
2018-01-24,21,4114,5608,2813,12616,12530,2612,73,27830,0,0,0,0,277,270,547
2018-01-24,22,3949,5304,2656,11879,11887,2423,71,26260,0,0,0,0,240,312,552
2018-01-24,23,3750,5006,2458,10900,11055,2191,68,24214,0,0,0,0,230,357,587
2018-01-24,24,3570,4820,2301,10114,10368,1993,67,22542,0,0,0,0,217,448,665
2018-01-25,1,3455,4669,2214,9746,10040,1913,72,21771,0,0,0,0,216,717,933
2018-01-25,2,3389,4623,2174,9377,9681,1853,74,20985,0,0,0,0,189,920,1109
2018-01-25,3,3362,4624,2161,9181,9461,1822,76,20541,0,0,0,0,171,1127,1298
