date,he,node,dalmp,dacon,daloss,rtlmp,rtcon,rtloss
2018-05-19,15,TH_NP15_GEN,0,0,0,-3.28,0,0.04
2018-05-19,16,TH_NP15_GEN,0,0,0,-5.06,0,0.1
2018-05-19,17,TH_NP15_GEN,1.53,0,-0.03,2.15,0,-0.02
2018-05-19,18,TH_NP15_GEN,12.62,0,-0.34,11.15,0,-0.14
2018-05-19,19,TH_NP15_GEN,28.01,0,-1.06,17.25,0,-0.3
2018-05-19,20,TH_NP15_GEN,37.6,-0.06,-1.59,17.55,0,-0.27
2018-05-19,21,TH_NP15_GEN,50.58,-0.2,-1.97,26.62,0,-0.38
2018-05-19,22,TH_NP15_GEN,40.58,0,-1.52,23.32,0,-0.22
2018-05-19,23,TH_NP15_GEN,32.49,0,-1.3,20.6,0,-0.13
2018-05-19,24,TH_NP15_GEN,22.19,0,-0.9,16.76,0,-0.25
2018-05-20,1,TH_NP15_GEN,16.55,0,-0.58,15.85,0,-0.3
2018-05-20,2,TH_NP15_GEN,11.09,-0.01,-0.37,13.21,0,-0.25
2018-05-20,3,TH_NP15_GEN,7.11,-0.09,-0.21,11.97,0,-0.28
2018-05-20,4,TH_NP15_GEN,5.33,-0.1,-0.16,9.74,0,-0.25
2018-05-20,5,TH_NP15_GEN,5.98,0,-0.18,10.63,0,-0.3
2018-05-20,6,TH_NP15_GEN,8.04,-0.02,-0.24,9.9,0,-0.29
2018-05-20,7,TH_NP15_GEN,6.88,-1.46,-0.25,3.9,0,-0.12
2018-05-20,8,TH_NP15_GEN,0.1,-1,-0.01,0.58,0,-0.03
2018-05-20,9,TH_NP15_GEN,-2.57,-0.39,-0.02,-11.87,0,0.02
2018-05-20,10,TH_NP15_GEN,-5.07,-0.5,-0.03,-3.83,0,0.01
2018-05-20,11,TH_NP15_GEN,-4.6,-0.34,-0.02,-1.9,0,0.01
2018-05-20,12,TH_NP15_GEN,-4.36,-0.18,-0.03,10.53,0,-0.1
2018-05-20,13,TH_NP15_GEN,-5.13,-0.17,-0.01,8.78,0,-0.11
2018-05-20,14,TH_NP15_GEN,-3.62,-0.13,-0.01,-3.25,0,0.05
2018-05-20,15,TH_NP15_GEN,-1.04,-0.02,0,-4.99,0,0.08
2018-05-20,16,TH_NP15_GEN,0,0,0,-3.96,0,0.08
2018-05-20,17,TH_NP15_GEN,0.66,0,-0.01,10.64,0,-0.1
2018-05-20,18,TH_NP15_GEN,9.24,0,-0.25,14.21,0,-0.07
2018-05-20,19,TH_NP15_GEN,31.94,-0.34,-1.32,18.06,0,-0.32
2018-05-20,20,TH_NP15_GEN,36.41,0,-1.51,19.18,0,-0.39
2018-05-20,21,TH_NP15_GEN,50.97,0,-1.97,24.36,0,-0.32
2018-05-20,22,TH_NP15_GEN,37.32,0,-1.48,23.92,0.85,-0.23
2018-05-20,23,TH_NP15_GEN,26.58,0,-1.12,16.79,0,-0.2
2018-05-20,24,TH_NP15_GEN,17.37,0,-0.63,13.07,0,-0.23
2018-05-21,1,TH_NP15_GEN,15.01,0,-0.41,10.32,0,-0.21
2018-05-21,2,TH_NP15_GEN,14.7,0,-0.38,13.46,0,-0.14
2018-05-21,3,TH_NP15_GEN,13.99,0,-0.34,13.13,0,-0.1
2018-05-21,4,TH_NP15_GEN,14.66,0,-0.37,13.97,0,-0.14
2018-05-21,5,TH_NP15_GEN,20.42,0,-0.64,18.25,0,-0.19
2018-05-21,6,TH_NP15_GEN,26.67,0,-0.76,19.16,0,-0.16
2018-05-21,7,TH_NP15_GEN,28.68,0,-0.97,23.09,0,-0.05
2018-05-21,8,TH_NP15_GEN,25.36,0,-0.61,25.12,0,0.05
2018-05-21,9,TH_NP15_GEN,20.33,0,-0.17,19.38,0,0.13
2018-05-21,10,TH_NP15_GEN,14.56,-0.18,-0.26,21.16,0,0.22
2018-05-21,11,TH_NP15_GEN,14.65,-0.48,-0.26,17.37,0.48,0.2
2018-05-21,12,TH_NP15_GEN,14.69,-0.73,-0.26,19.07,1.51,0.3
2018-05-21,13,TH_NP15_GEN,14.61,-0.42,-0.31,18.3,0.77,0.27
2018-05-21,14,TH_NP15_GEN,14.75,-0.26,-0.34,18.16,0,0.24
2018-05-21,15,TH_NP15_GEN,14.46,-0.7,-0.37,16.56,1.37,0.19
2018-05-21,16,TH_NP15_GEN,15.09,0,-0.33,13.71,0,0.05
2018-05-21,17,TH_NP15_GEN,17.29,-0.51,-0.34,13.77,0,0.09
2018-05-21,18,TH_NP15_GEN,23.18,-0.37,-0.54,16.47,0,0.02
2018-05-21,19,TH_NP15_GEN,30.61,0,-0.9,20.5,0,0
2018-05-21,20,TH_NP15_GEN,39.46,0,-1.43,25.06,0,0.05
2018-05-21,21,TH_NP15_GEN,57.13,0,-2.1,28.02,0,0
2018-05-21,22,TH_NP15_GEN,37.91,-0.52,-1.49,24.36,0,-0.02
2018-05-21,23,TH_NP15_GEN,25.79,0,-1,21.1,0,0.07
2018-05-21,24,TH_NP15_GEN,21.62,0,-0.67,18.09,0,0.01
2018-05-22,1,TH_NP15_GEN,19.5,0,-0.32,18.94,0,-0.03
2018-05-22,2,TH_NP15_GEN,18.27,0,-0.26,17.43,0,-0.06
2018-05-22,3,TH_NP15_GEN,17.96,0,-0.25,17.21,0,-0.03
2018-05-22,4,TH_NP15_GEN,18.08,0,-0.24,16.73,0,-0.03
2018-05-22,5,TH_NP15_GEN,20.99,0,-0.38,17.97,0,-0.06
2018-05-22,6,TH_NP15_GEN,27.86,0,-0.57,21.53,0,0.03
2018-05-22,7,TH_NP15_GEN,31.26,-0.31,-0.61,29.43,0,0.27
2018-05-22,8,TH_NP15_GEN,25.66,-0.54,-0.33,21.25,0,0.32
2018-05-22,9,TH_NP15_GEN,19.51,-0.34,-0.18,20.24,0,0.43
2018-05-22,10,TH_NP15_GEN,18.59,-0.13,0.01,23.14,0.95,0.48
2018-05-22,11,TH_NP15_GEN,18.76,-0.18,-0.02,40.71,0,0.74
2018-05-22,12,TH_NP15_GEN,19.16,-0.01,-0.06,31.1,0,0.59
2018-05-22,13,TH_NP15_GEN,18.51,-0.08,-0.05,21.32,0.67,0.21
2018-05-22,14,TH_NP15_GEN,19.21,0,-0.13,23.19,1.59,0.21
2018-05-22,15,TH_NP15_GEN,18.24,0,-0.14,21.2,1.05,0.29
2018-05-22,16,TH_NP15_GEN,18.56,-0.06,-0.1,23.35,1.57,0.37
2018-05-22,17,TH_NP15_GEN,19.64,0,-0.25,22.72,1.41,0.36
2018-05-22,18,TH_NP15_GEN,23.21,-0.38,-0.41,17.99,0,0.26
2018-05-22,19,TH_NP15_GEN,30.04,-1.14,-1.03,28.04,0,0.14
2018-05-22,20,TH_NP15_GEN,37.58,-0.96,-1.39,31.49,0,0.14
2018-05-22,21,TH_NP15_GEN,50.2,-2.15,-1.96,33.05,0,-0.13
2018-05-22,22,TH_NP15_GEN,37.24,-1.02,-1.3,33.05,0,-0.13
2018-05-22,23,TH_NP15_GEN,27.6,0,-0.99,33.06,0,-0.13
2018-05-22,24,TH_NP15_GEN,23.34,0,-0.7,22.06,0,-0.07
2018-05-23,1,TH_NP15_GEN,23,0,-0.5,23.29,0,0.06
2018-05-23,2,TH_NP15_GEN,20.13,0,-0.34,22.92,0,0.12
2018-05-23,3,TH_NP15_GEN,18.27,0,-0.3,21.85,0,0.02
2018-05-23,4,TH_NP15_GEN,18.09,0,-0.34,19.83,0,-0.05
2018-05-23,5,TH_NP15_GEN,20.8,0,-0.49,32.9,0,-0.03
2018-05-23,6,TH_NP15_GEN,26.79,0,-0.58,27.41,0,-0.14
2018-05-23,7,TH_NP15_GEN,33,0,-0.63,26.69,0,-0.06
2018-05-23,8,TH_NP15_GEN,26.84,-0.35,-0.39,33.78,0,0.31
2018-05-23,9,TH_NP15_GEN,20.95,-0.43,-0.19,25.16,0,0
2018-05-23,10,TH_NP15_GEN,20.4,-0.54,0.04,38.49,0,0
2018-05-23,11,TH_NP15_GEN,20.36,-0.29,0.14,41.4,0,0
2018-05-23,12,TH_NP15_GEN,20.26,-0.2,0.07,44.75,0,0.43
2018-05-23,13,TH_NP15_GEN,18.99,-0.15,0,26.93,0,0.13
2018-05-23,14,TH_NP15_GEN,18.86,-0.28,0.05,21.53,0,0.25
2018-05-23,15,TH_NP15_GEN,20.2,-0.23,0,18.48,0,0.04
2018-05-23,16,TH_NP15_GEN,19.94,-0.21,-0.01,20.38,0,0.12
2018-05-23,17,TH_NP15_GEN,21.83,-0.26,-0.13,19.6,0,0.08
2018-05-23,18,TH_NP15_GEN,25.05,-0.32,-0.32,22.39,0,-0.11
2018-05-23,19,TH_NP15_GEN,31.61,-0.85,-0.7,26.93,0,-0.41
2018-05-23,20,TH_NP15_GEN,39.41,-0.61,-0.96,34.55,0,-0.59
2018-05-23,21,TH_NP15_GEN,52.36,-0.79,-1.37,41.84,0,-0.67
2018-05-23,22,TH_NP15_GEN,39.12,-0.49,-1.12,36.59,0,-0.33
2018-05-23,23,TH_NP15_GEN,29.56,0,-0.81,30.98,0,-0.35
2018-05-23,24,TH_NP15_GEN,23.71,0,-0.54,28.44,0,-0.21
2018-05-24,1,TH_NP15_GEN,24.85,0,-0.27,18.47,0,-0.09
2018-05-24,2,TH_NP15_GEN,23.63,0,-0.2,24.18,0,0.04
2018-05-24,3,TH_NP15_GEN,22.56,0,-0.2,19.47,0,0.05
2018-05-24,4,TH_NP15_GEN,21.65,0,-0.24,20.98,0,0.03
2018-05-24,5,TH_NP15_GEN,24.48,0,-0.27,32.22,9.35,-0.02
2018-05-24,6,TH_NP15_GEN,29.59,0,-0.5,25.56,0,-0.16
2018-05-24,7,TH_NP15_GEN,33.51,0,-0.39,33.52,0,0.06
2018-05-24,8,TH_NP15_GEN,26.2,-1.03,-0.43,19.66,0,0.04
2018-05-24,9,TH_NP15_GEN,21.91,-0.7,-0.07,17.13,0,0.18
2018-05-24,10,TH_NP15_GEN,21.62,-0.91,0.01,16.96,0,0
2018-05-24,11,TH_NP15_GEN,20.11,-0.4,-0.02,16.54,0,0
2018-05-24,12,TH_NP15_GEN,19.15,-1.6,-0.02,17.29,0,0
2018-05-24,13,TH_NP15_GEN,19.08,-0.86,-0.13,17.92,0,0
2018-05-24,14,TH_NP15_GEN,15.88,-2.12,-0.1,17.84,0,0
2018-05-24,15,TH_NP15_GEN,15.65,-1.38,-0.21,17.81,0,0
2018-05-24,16,TH_NP15_GEN,19.38,-0.99,-0.25,19.41,0,0
2018-05-24,17,TH_NP15_GEN,19.83,-1.44,-0.34,18.85,0,0
2018-05-24,18,TH_NP15_GEN,25.03,-1.37,-0.42,19.66,0,0
2018-05-24,19,TH_NP15_GEN,32.85,-1.15,-0.61,23.67,0,0
2018-05-24,20,TH_NP15_GEN,44.09,-0.19,-0.95,33.32,0,0
2018-05-24,21,TH_NP15_GEN,56.84,-0.55,-1.21,45.87,0,0
2018-05-24,22,TH_NP15_GEN,42.31,-0.59,-1.19,35.37,0,0
2018-05-24,23,TH_NP15_GEN,33.78,0,-0.85,26.01,0,-0.05
2018-05-24,24,TH_NP15_GEN,26.18,0,-0.38,23.65,0,-0.07
2018-05-25,1,TH_NP15_GEN,22.4,0,-0.27,21.3,0.93,0.09
2018-05-25,2,TH_NP15_GEN,20.41,0,-0.3,21.34,1.05,0
2018-05-25,3,TH_NP15_GEN,19.75,0,-0.31,20.38,1.06,0
2018-05-25,4,TH_NP15_GEN,19.74,0,-0.31,20.91,2.14,-0.07
2018-05-25,5,TH_NP15_GEN,21.77,0,-0.38,34.39,7.38,-0.07
2018-05-25,6,TH_NP15_GEN,30.43,0,-0.52,25.92,0,0.06
2018-05-25,7,TH_NP15_GEN,33.51,0,-0.34,65.53,28.04,0.59
2018-05-25,8,TH_NP15_GEN,27.65,-0.42,-0.22,56.35,22.01,1.07
2018-05-25,9,TH_NP15_GEN,22.28,-0.08,0.09,23.79,3.29,0.7
2018-05-25,10,TH_NP15_GEN,21.24,-0.03,0.11,23.79,3.29,0.7
2018-05-25,11,TH_NP15_GEN,20.14,-0.24,0.13,23.79,3.29,0.7
2018-05-25,12,TH_NP15_GEN,17.56,0,0.15,23.79,3.29,0.7
2018-05-25,13,TH_NP15_GEN,16.38,0,0.18,23.79,3.29,0.7
2018-05-25,14,TH_NP15_GEN,16.14,1.18,0.16,21.47,1.65,0.35
2018-05-25,15,TH_NP15_GEN,14.01,0.16,0.16,18.58,0,0.38
2018-05-25,16,TH_NP15_GEN,12.96,0,0.04,15.58,0,0
2018-05-25,17,TH_NP15_GEN,13.6,0,0.01,18.34,0,0.22
2018-05-25,18,TH_NP15_GEN,20.43,-1.55,-0.29,23.22,0,6.14
2018-05-25,19,TH_NP15_GEN,26.22,-1,-0.6,21.12,0,-0.04
2018-05-25,20,TH_NP15_GEN,37.22,-1.42,-1.24,32.16,6.07,-0.11
2018-05-25,21,TH_NP15_GEN,44.32,-2.22,-1.57,31.23,0,-0.35
2018-05-25,22,TH_NP15_GEN,40.25,-0.63,-1.12,28.8,3.42,-0.1
2018-05-25,23,TH_NP15_GEN,32.7,0,-0.96,23.09,0.66,-0.09
2018-05-25,24,TH_NP15_GEN,24.39,0,-0.67,20.5,0.5,-0.12
2018-05-26,1,TH_NP15_GEN,20.95,0,-0.68,41.33,14.34,-0.25
2018-05-26,2,TH_NP15_GEN,19.52,0,-0.6,20.86,0,-0.17
2018-05-26,3,TH_NP15_GEN,18.16,0,-0.56,19.66,0,-0.13
2018-05-26,4,TH_NP15_GEN,16.9,0,-0.52,18.21,0,-0.09
2018-05-26,5,TH_NP15_GEN,18.17,0,-0.61,17.65,0,-0.21
2018-05-26,6,TH_NP15_GEN,17.19,0,-0.5,16.93,0,-0.22
2018-05-26,7,TH_NP15_GEN,13.33,-0.45,-0.32,6.99,0,-0.06
2018-05-26,8,TH_NP15_GEN,6.12,-2.01,-0.05,2.69,0,-0.01
2018-05-26,9,TH_NP15_GEN,2.95,0,0.03,-0.01,0,0
2018-05-26,10,TH_NP15_GEN,0.96,0.09,0.01,-1.97,0,-0.03
2018-05-26,11,TH_NP15_GEN,1,0.51,0.01,-4.58,0,-0.07
2018-05-26,12,TH_NP15_GEN,0.99,0.56,0.01,-11.27,0,-0.12
2018-05-26,13,TH_NP15_GEN,0.98,1.13,0,-12.47,0,-0.08
2018-05-26,14,TH_NP15_GEN,0.72,1.55,-0.01,-15.88,0,-0.07
2018-05-26,15,TH_NP15_GEN,0,0.56,-0.01,-13.77,0,0.02
2018-05-26,16,TH_NP15_GEN,0.01,0.01,0,-6.91,0,0.03
2018-05-26,17,TH_NP15_GEN,0.53,0,0,-0.92,0,0
2018-05-26,18,TH_NP15_GEN,5.19,0,-0.04,6.04,0,-0.05
2018-05-26,19,TH_NP15_GEN,19.93,-1.41,-0.48,13.2,0.35,-0.04
2018-05-26,20,TH_NP15_GEN,36.61,-1.17,-1.31,26.03,5.2,-0.27
2018-05-26,21,TH_NP15_GEN,45.78,-1.09,-1.63,68.97,24.09,-0.44
2018-05-26,22,TH_NP15_GEN,38,-0.77,-1.26,36.26,11.7,-0.16
2018-05-26,23,TH_NP15_GEN,25.55,-0.33,-0.97,25.93,1.57,-0.23
2018-05-26,24,TH_NP15_GEN,19.47,0,-0.68,27.2,4.78,-0.28
2018-05-27,1,TH_NP15_GEN,21.49,0,-0.74,19.49,0.38,-0.32
2018-05-27,2,TH_NP15_GEN,15.2,0,-0.44,14.87,0,-0.26
2018-05-27,3,TH_NP15_GEN,12.53,0,-0.31,13.8,0,-0.25
2018-05-27,4,TH_NP15_GEN,12.32,0,-0.3,12.91,0,-0.22
2018-05-27,5,TH_NP15_GEN,13.84,0,-0.35,13.11,0,-0.24
2018-05-27,6,TH_NP15_GEN,16.36,0,-0.47,14.54,0,-0.23
2018-05-27,7,TH_NP15_GEN,6.88,-0.17,-0.16,6,0,-0.1
2018-05-27,8,TH_NP15_GEN,0.06,-0.3,0,-0.42,0,-0.01
2018-05-27,9,TH_NP15_GEN,-1.75,-0.25,-0.02,-7.9,0,-0.02
2018-05-27,10,TH_NP15_GEN,-3.06,-0.3,-0.04,-5.88,0,0.01
2018-05-27,11,TH_NP15_GEN,-1.13,-0.14,-0.01,-4.31,0,0.02
2018-05-27,12,TH_NP15_GEN,-0.03,-0.16,0,-5.19,0,0.02
2018-05-27,13,TH_NP15_GEN,0,-0.01,0,-9.56,0,-0.01
2018-05-27,14,TH_NP15_GEN,-1.15,-0.05,-0.02,-5.05,0,0.03
2018-05-27,15,TH_NP15_GEN,0.01,0,0,-5.15,0,0.07
2018-05-27,16,TH_NP15_GEN,1.09,0,0,-0.37,0,0.01
2018-05-27,17,TH_NP15_GEN,6.83,0,-0.01,2.87,0,0
2018-05-27,18,TH_NP15_GEN,19.21,0,-0.14,11.63,0,0.06
2018-05-27,19,TH_NP15_GEN,31.07,0,-0.53,17.65,0.58,0
2018-05-27,20,TH_NP15_GEN,37.49,0,-1.19,28.32,3.25,-0.1
2018-05-27,21,TH_NP15_GEN,50.19,-0.7,-1.74,40,1.32,-0.17
2018-05-27,22,TH_NP15_GEN,36.55,-0.15,-1.27,36.12,7.85,0
2018-05-27,23,TH_NP15_GEN,30.29,0,-1.01,28.17,0,-0.08
2018-05-27,24,TH_NP15_GEN,24.15,0,-0.71,22.14,0,-0.05
2018-05-28,1,TH_NP15_GEN,20.8,-0.07,-0.79,19.64,0.31,-0.15
2018-05-28,2,TH_NP15_GEN,17.16,-0.05,-0.59,19.43,0,-0.13
2018-05-28,3,TH_NP15_GEN,17.02,-0.12,-0.57,23.89,0,-0.19
2018-05-28,4,TH_NP15_GEN,17.1,-0.11,-0.54,16.2,0,-0.18
2018-05-28,5,TH_NP15_GEN,19.33,-0.11,-0.58,15.37,0,-0.19
2018-05-28,6,TH_NP15_GEN,21.08,-0.06,-0.62,15.49,0,-0.19
2018-05-28,7,TH_NP15_GEN,14.84,-0.02,-0.38,9.68,0,-0.1
2018-05-28,8,TH_NP15_GEN,5.44,-0.81,-0.05,9.85,0,0.01
2018-05-28,9,TH_NP15_GEN,0.11,-0.54,0,2.74,0,0.03
2018-05-28,10,TH_NP15_GEN,0.23,-0.41,0,4.73,0,0.08
2018-05-28,11,TH_NP15_GEN,0.99,-0.12,0.01,9.54,0,0.12
2018-05-28,12,TH_NP15_GEN,3.45,0,0.03,12.35,0,0.22
2018-05-28,13,TH_NP15_GEN,5.36,0,0.01,12.67,0,0.23
2018-05-28,14,TH_NP15_GEN,12.71,0,-0.04,13.45,0,0.2
2018-05-28,15,TH_NP15_GEN,15.31,0,-0.07,13.74,0,0.14
2018-05-28,16,TH_NP15_GEN,18.18,0,-0.06,16.13,0,0.25
2018-05-28,17,TH_NP15_GEN,21.61,-1.26,0.03,16.02,0.15,0.3
2018-05-28,18,TH_NP15_GEN,26.73,-2.16,-0.15,27.07,8.51,0.21
2018-05-28,19,TH_NP15_GEN,35.31,0,-0.74,59.69,23.95,0.42
2018-05-28,20,TH_NP15_GEN,44.24,0,-1.26,61.22,24.24,0.26
2018-05-28,21,TH_NP15_GEN,57.16,-0.08,-2.05,58.54,22.16,0.37
2018-05-28,22,TH_NP15_GEN,40.69,0,-1.46,48.2,17.66,0.28
2018-05-28,23,TH_NP15_GEN,29.03,0,-1.07,34.51,8.79,0.24
2018-05-28,24,TH_NP15_GEN,22.44,0,-0.69,18.5,0.12,0.04
2018-05-29,1,TH_NP15_GEN,19.86,0,-0.37,19.84,2.81,0.03
2018-05-29,2,TH_NP15_GEN,20.41,0,-0.36,28.57,7.83,0.11
2018-05-29,3,TH_NP15_GEN,20.5,0.6,-0.35,34.74,12.36,0.04
2018-05-29,4,TH_NP15_GEN,19.14,0,-0.35,27.46,7.3,0
2018-05-29,5,TH_NP15_GEN,20.46,0,-0.48,22.22,3.6,-0.08
2018-05-29,6,TH_NP15_GEN,28.68,0,-0.7,51.28,20.32,0.17
2018-05-29,7,TH_NP15_GEN,35.7,0,-0.75,48.91,21.48,0.14
2018-05-29,8,TH_NP15_GEN,29.92,-0.5,-0.16,26.92,7.4,0.39
2018-05-29,9,TH_NP15_GEN,19.75,-0.69,0,15.06,0,0.4
2018-05-29,10,TH_NP15_GEN,19.37,-1.13,0.01,16.98,0,0.47
2018-05-29,11,TH_NP15_GEN,21.81,-1.06,0.07,17.21,0,0.48
2018-05-29,12,TH_NP15_GEN,24.29,-2.09,-0.01,19.56,0,0.54
2018-05-29,13,TH_NP15_GEN,23.02,-1.55,0.04,27.04,0,0.9
2018-05-29,14,TH_NP15_GEN,26.34,-2.28,0.03,31.57,3.08,1.04
2018-05-29,15,TH_NP15_GEN,27.38,-2.88,-0.04,34.42,0.92,1.11
2018-05-29,16,TH_NP15_GEN,28.5,-3.58,-0.1,111.62,0.04,3.46
2018-05-29,17,TH_NP15_GEN,31.51,-2.94,-0.28,27.27,0,0.59
2018-05-29,18,TH_NP15_GEN,34.45,-3.51,-0.42,24.19,1.83,0.39
2018-05-29,19,TH_NP15_GEN,41.56,-1.18,-0.81,26.25,2,0.14
2018-05-29,20,TH_NP15_GEN,56.8,-1.13,-2.01,26.31,0.54,-0.1
2018-05-29,21,TH_NP15_GEN,51.95,-1.12,-1.94,34.95,0,-0.2
2018-05-29,22,TH_NP15_GEN,40.27,-1.15,-1.29,22.27,0,-0.03
2018-05-29,23,TH_NP15_GEN,29.91,-0.53,-0.89,19.97,0,-0.12
2018-05-29,24,TH_NP15_GEN,24.91,-0.5,-0.81,19.01,0,-0.11
2018-05-30,1,TH_NP15_GEN,23.97,-0.22,-0.7,21.83,0.24,-0.02
2018-05-30,2,TH_NP15_GEN,21.32,0,-0.66,21.08,0,-0.04
2018-05-30,3,TH_NP15_GEN,21.32,0,-0.64,19.51,0,-0.1
2018-05-30,4,TH_NP15_GEN,20.26,0,-0.55,20.36,0,-0.07
2018-05-30,5,TH_NP15_GEN,21.57,0,-0.67,22.07,0,-0.15
2018-05-30,6,TH_NP15_GEN,30.68,0,-1.06,21.55,0,-0.15
2018-05-30,7,TH_NP15_GEN,36.4,0,-0.86,21.26,0,0.12
2018-05-30,8,TH_NP15_GEN,24.4,-0.31,-0.39,19.63,0,0.28
2018-05-30,9,TH_NP15_GEN,18.68,-0.7,0.01,17.46,0,0.37
2018-05-30,10,TH_NP15_GEN,16.81,-0.87,0.07,17.02,0,0.32
2018-05-30,11,TH_NP15_GEN,16.32,-1.1,0.09,16.24,0,0.26
2018-05-30,12,TH_NP15_GEN,16.98,-2.61,0.07,13.51,0,0.17
2018-05-30,13,TH_NP15_GEN,16.9,-1.61,0.04,0.01,0,0
2018-05-30,14,TH_NP15_GEN,17.41,0.82,-0.02,8.32,0,0.05
2018-05-30,15,TH_NP15_GEN,16.55,-4.41,-0.01,10.78,0,0.11
2018-05-30,16,TH_NP15_GEN,15,-7.25,0.15,15.93,0,0.22
2018-05-30,17,TH_NP15_GEN,13.65,-9.92,0.17,19.38,0,0.27
2018-05-30,18,TH_NP15_GEN,17.56,-11,-0.05,18.33,0,0.18
2018-05-30,19,TH_NP15_GEN,27.22,-8.8,-0.54,17.48,-1.83,-0.1
2018-05-30,20,TH_NP15_GEN,43.07,-0.77,-1.46,22.84,0.81,-0.3
2018-05-30,21,TH_NP15_GEN,53.22,-2.13,-1.99,27.47,2.11,-0.24
2018-05-30,22,TH_NP15_GEN,40.53,-1.74,-1.66,28.39,0,-0.1
2018-05-30,23,TH_NP15_GEN,30.1,0,-1.31,24.6,0,-0.11
2018-05-30,24,TH_NP15_GEN,24.45,0,-0.89,18.47,0,-0.2
2018-05-31,1,TH_NP15_GEN,21.94,0,-0.66,18.6,0,-0.24
2018-05-31,2,TH_NP15_GEN,20.37,0,-0.61,18.17,0,-0.23
2018-05-31,3,TH_NP15_GEN,18.01,0,-0.51,18.07,0,-0.21
2018-05-31,4,TH_NP15_GEN,17.52,0,-0.47,15.79,0,-0.22
2018-05-31,5,TH_NP15_GEN,20.25,0,-0.56,17.87,0,-0.21
2018-05-31,6,TH_NP15_GEN,28.55,-0.77,-1.01,18.4,0,-0.27
2018-05-31,7,TH_NP15_GEN,31.33,-1.28,-0.98,20.14,0,-0.13
2018-05-31,8,TH_NP15_GEN,24.84,-1.88,-0.62,22.69,0,-0.01
2018-05-31,9,TH_NP15_GEN,20,-1.1,-0.29,16.79,0,-0.02
2018-05-31,10,TH_NP15_GEN,16.68,-1.13,-0.25,12.52,0,-0.07
2018-05-31,11,TH_NP15_GEN,14.83,-4.68,-0.17,13.49,0,-0.03
2018-05-31,12,TH_NP15_GEN,12.79,-5.3,-0.13,11.18,0,-0.06
2018-05-31,13,TH_NP15_GEN,10.91,-3.92,-0.11,8.72,0,0
2018-05-31,14,TH_NP15_GEN,10.01,-2.56,-0.16,7.34,0,-0.03
2018-05-31,15,TH_NP15_GEN,8.95,-4.89,-0.1,0.69,0,0
2018-05-31,16,TH_NP15_GEN,7.31,-7.77,-0.16,1.5,0,-0.06
2018-05-31,17,TH_NP15_GEN,5.9,-10.27,-0.08,8.32,0,-0.07
2018-05-31,18,TH_NP15_GEN,12.91,-10.63,-0.25,10.09,-2.33,-0.06
2018-05-31,19,TH_NP15_GEN,22.51,-8.89,-0.78,3.09,-40.73,-0.24
2018-05-31,20,TH_NP15_GEN,38.68,-1.36,-1.62,40.23,9.88,-0.51
2018-05-31,21,TH_NP15_GEN,53.06,-1.9,-2.34,37.02,7.26,-0.36
2018-05-31,22,TH_NP15_GEN,37.81,-1.66,-1.58,146.58,53.92,-0.61
2018-05-31,23,TH_NP15_GEN,28.88,-0.78,-1.08,30.67,6.01,-0.14
2018-05-31,24,TH_NP15_GEN,21.13,0,-0.66,14.58,0,-0.14
2018-06-01,1,TH_NP15_GEN,19.96,0,-0.67,14.45,0,-0.28
2018-06-01,2,TH_NP15_GEN,17.91,0,-0.57,1.59,0,-0.03
2018-06-01,3,TH_NP15_GEN,18.02,0,-0.55,9.43,0,-0.17
2018-06-01,4,TH_NP15_GEN,17.59,0,-0.53,13.75,0,-0.22
2018-06-01,5,TH_NP15_GEN,20.36,0,-0.65,13.88,0,-0.23
2018-06-01,6,TH_NP15_GEN,27.38,0,-0.97,15.2,0,-0.26
2018-06-01,7,TH_NP15_GEN,31.72,-0.24,-0.98,17.42,0,-0.13
2018-06-01,8,TH_NP15_GEN,21.86,-0.34,-0.39,5.72,0,-0.03
2018-06-01,9,TH_NP15_GEN,16.05,-0.77,-0.14,-0.82,0,-0.01
2018-06-01,10,TH_NP15_GEN,15.88,-0.42,-0.13,-2.21,0,-0.03
2018-06-01,11,TH_NP15_GEN,16.3,-0.12,-0.12,0.01,0,0
2018-06-01,12,TH_NP15_GEN,15.97,-0.56,-0.1,0,0,0
2018-06-01,13,TH_NP15_GEN,15.32,-0.63,-0.16,0.25,0,0
2018-06-01,14,TH_NP15_GEN,16.87,-2.24,-0.22,10.52,0,-0.04
2018-06-01,15,TH_NP15_GEN,18.83,-5.64,-0.27,14.74,0,-0.18
2018-06-01,16,TH_NP15_GEN,18.71,-7.89,-0.18,15.66,0,-0.11
2018-06-01,17,TH_NP15_GEN,18.91,-9.94,-0.03,15.27,-1.53,-0.12
2018-06-01,18,TH_NP15_GEN,21.4,-12.09,-0.09,15.99,-3.19,-0.09
2018-06-01,19,TH_NP15_GEN,30.56,-6.26,-0.64,16.49,-12.24,-0.36
2018-06-01,20,TH_NP15_GEN,44.11,0,-1.42,32.33,-1.35,-0.71
2018-06-01,21,TH_NP15_GEN,53.86,-0.89,-1.77,27.12,-33.67,-0.85
2018-06-01,22,TH_NP15_GEN,42.85,-0.65,-1.38,21.84,-5.11,-0.24
2018-06-01,23,TH_NP15_GEN,32.29,0,-1.07,23.66,0,-0.21
2018-06-01,24,TH_NP15_GEN,28.56,0,-0.99,22.98,0,-0.23
